Starbucks Coffee ホテルセントラーザ博多店,175597,33.590643997,130.421909094,Unnamed Road, １ 博多駅中央街 博多区 福岡市 福岡県 812-0012 日本,
吉野家エキサイド博多店,6238007,33.590349262,130.421982552,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街 竹下通り,
長浜ナンバーワン 博多デイトス店,2250234,33.590480123,130.421851699,Unnamed Road, １ 博多駅中央街 博多区 福岡市 福岡県 812-0012 日本,
福岡空港 (Fukuoka Airport) (FUK/RJFF),33561,33.597016018,130.44775486,日本, 〒812-0003 福岡県福岡市博多区下臼井 福岡空港 (FUK) 福岡空港ビルディング 総務部総務課,
モスバーガー エキサイド博多店,327863,41.427450631,140.099936719,日本, 〒049-1505 北海道松前郡松前町博多１７４−２２,
博多麺道場,210017295,33.591335,130.421664,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街３−１１,
Shin-Shin 博多デイトス店,161763251,33.590318962,130.422001849,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街 竹下通り,
峰屋,90348610,33.592655611,130.422185546,日本, 〒812-0013 福岡県福岡市博多区博多駅東１丁目１−１８,
トランドール 博多駅店,53394689,33.590456315,130.421061516,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街１−１,
もつやき処い志井,45222796,33.5912961,130.421663075,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街３−１１,
ホテルフォルツァ博多 (Hotel Forza Hakata),61966814,33.591104264,130.422059298,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街４−１６,
華彩菜,10328601,41.427450631,140.099936719,日本, 〒049-1505 北海道松前郡松前町博多１７４−２２,
竹乃屋 デイトス店,245600,33.591249986,130.42137447,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街３−１１,
さかなや食堂 辰悦丸,7215109,33.59105833,130.420876722,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街１−１,
弥五郎 蕎麦,926448,33.591143484,130.42162616,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街４−１６,
Green Hotel,104694302,33.591566,130.421658,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街３−１１,
日本海庄や,152356556,33.591174071,130.421777521,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街４−１６,
ホテルセントラーザ 博多 (Hotel Centraza Hakata),1392890,33.590425185,130.422036269,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街 竹下通り,
ケンタッキーフライドチキン エキサイド博多店,39073724,33.59062707,130.42191368,Unnamed Road, １ 博多駅中央街 博多区 福岡市 福岡県 812-0012 日本,
ファミリーマート 博多グリーンホテル店,37552386,33.59130982,130.422096848,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街４−３２,
高田屋 嘉兵衛,256883659,33.591105123,130.421135623,Unnamed Road, １ 博多駅中央街 博多区 福岡市 福岡県 812-0012 日本,
EX-SIDE　エキサイドパーキング,124666106,33.591064047,130.421662331,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街４−１６,
ほろよい通り,3949532,33.591311094,130.421685081,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街３−１１,
居酒屋はな,7881628,33.579653,130.41925815,日本, 〒812-0017 福岡県福岡市博多区美野島２丁目 小柳通り,
Muffin Garden,98894892,33.591324739,130.422021341,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街４−３２,
ホテルサンルート博多,139227614,33.591707523,130.421705246,日本, 〒812-0012 福岡県福岡市博多区博多駅中央街３−１１,
メトロ書店 博多店（マイング 博多駅名店街）,31000577,33.59079593,130.421555042,Unnamed Road, １ 博多駅中央街 博多区 福岡市 福岡県 812-0012 日本,
ゆうきっずあいらんど,99279127,33.594323,130.322863,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
マリノアシティ福岡 (Marinoa City Fukuoka),108231,33.595407417,130.321304798,日本, マリノアシティ福岡（バス）（福岡）,
遊キッズ愛ランド マリノアシティ福岡,54910459,33.594551294,130.322787838,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
マクドナルド マリノアシティ店,879833,33.594504801,130.322817564,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
SPORT DEPO  マリノアシティ福岡店,11216179,33.594303721,130.322415233,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
サーティワン アイスクリーム マリノアシティ福岡店,61136186,33.594816731,130.323061974,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
ベビーザらス マリノアシティ福岡店,4001539,33.594156263,130.323085785,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
CLUB yu kids,196212357,33.594540625,130.322503733,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
Zoff マリノアシティ福岡店,9880986,33.594433306,130.323139429,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
ホテルマリノアリゾート福岡 (HOTEL MARINOA RESORT FUKUOKA),83877,33.595635633,130.323086895,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
ニトリマリノアシティ福岡店,1328618,33.594482133,130.322543607,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
タイトーステーション マリノア,56590235,33.59464701,130.323047021,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
UNIQLO マリノアシティ店,157187598,33.594734,130.32278424,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
Krispy Kreme Doughnuts (クリスピー クリーム ドーナツ) マリノアシティ福岡店,10420710,33.594919625,130.323201533,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
マリノアシティ駐車場(P1),19335612,33.594638853,130.322377682,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
スカイホイール,138838387,33.594802856,130.323196411,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
crocs,53211565,33.594533125,130.322588466,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
銀だこ,164541221,33.594741686,130.323433571,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
喜水丸 マリノアシティ福岡店,2398966,33.594879833,130.323076926,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
マリノアシティ 南側連絡通路,18397866,33.594410964,130.321959257,Unnamed Road, ２丁目 日本,
Starbucks Coffee マリノアシティ福岡・ピアウォーク店,589325,33.59541,130.321272,日本, マリノアシティ福岡（バス）（福岡）,
ポムの樹 マリノアシティ店,8947196,33.595143783,130.323053598,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
サンマルクカフェ マリノアシティ福岡店,7338291,33.59515272,130.322653949,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
GOLF5 マリノアシティ福岡店,8663427,33.595032073,130.322265029,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
眠りの専門店 マイまくら マリノアシティ福岡店,507961895,33.595076757,130.322602987,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
ディッパーダン マリノアシティ店,18431070,33.594835518,130.323336108,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
DOUBLEDAY マリノアシティ店,420231681,33.595106539,130.322737995,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
le creuset アウトレット マリノア店,75198838,33.595141,130.321951,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
築地銀だこ ピアウォーク店,18564448,33.59474,130.323424,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
観覧車,8407646,33.594818,130.323392,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
たち吉,183834791,33.595157623,130.322814941,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
キッズパーク マリノアシティ,205404945,33.594745,130.323589,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
Moby Dick,2836026,33.595080829,130.323277345,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−３０,
GODIVA マリノアシティ福岡店,4138372,33.595046125,130.322389093,日本, 〒819-0001 福岡県福岡市西区小戸２丁目１２−４３,
マリンワールド 海の中道,187461,33.661348813,130.363335013,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８−２８,
海の中道海浜公園,221647,33.662096917,130.357309351,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８,
マリンワールド海の中道 レストラン,5361694,33.661096078,130.363789355,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８−２８,
The Luigans,946202,33.663195765,130.36508555,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
海の中道渡船場,957147,33.661439893,130.364998741,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８−２８,
海ノ中道駅 (Uminonakamichi Sta.),1158458,33.664231452,130.361629128,日本, 海ノ中道駅（福岡）,
西戸崎駅 (Saitozaki Sta.),863520,33.650815336,130.358018875,日本, 〒811-0321 福岡県福岡市東区西戸崎１丁目２−４３,
西戸崎渡船場,943578,33.649389495,130.359322376,日本, 〒811-0321 福岡県福岡市東区西戸崎１丁目９１,
金印ドッグ やすらぎ丸,755207,33.655662131,130.330423284,日本, 福岡県福岡市東区 海の中道,
Steak house  Medium Rare(ザ・ルイガンズ),39415450,33.663372914,130.364974781,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
ミニストップ 福岡大岳店,39887068,33.652047593,130.344720242,日本, 〒811-0322 福岡県福岡市東区大岳１丁目１１−１,
The Luigans Spa & Resort,151633198,33.663365519,130.364830339,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
The lounge on the water,10471819,33.663280862,130.36503455,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
海の中道 海浜公園 ワンダーワールド,15809969,33.663415332,130.360069735,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
福岡ソフトバンクホークス寮,33823764,33.649812115,130.346745486,日本, 〒811-0321 福岡県福岡市東区西戸崎５丁目２４−１,
海の中道海浜公園カモ池口,750919,33.666282449,130.367245674,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
マリンワールド海の中道 西鉄バス停,94759295,33.664416509,130.363600083,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
西戸崎最東端,81680497,33.645099302,130.361902714,日本, 〒811-0321 福岡県福岡市東区西戸崎２丁目２３−２９,
海の中道サンシャインプール,3724988,33.660970189,130.354027378,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８,
海の中道海浜公園動物の森,15805551,33.659607932,130.350574781,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
海の中道マリーナ＆テニス,750857,33.663871513,130.364012933,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
海の中道管理センター,234695907,33.664238822,130.365950996,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
ワンダーワールド,152860324,33.66016391,130.360267801,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
乗馬クラブ クレイン福岡,7644955,33.648988147,130.35837456,日本, 〒811-0321 福岡県福岡市東区西戸崎１丁目１−７,
海の中道海浜公園 大観覧車,15388216,33.660476609,130.358359997,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８,
食事処 岬,204342989,33.652608217,130.338489711,日本, 〒811-0322 福岡県福岡市東区大岳３丁目１０−１,
海の中道,31491101,33.679961203,130.391664505,日本, 〒811-0204 福岡県福岡市東区奈多（大字） 海の中道,
あずま家,81691218,33.654406472,130.331888459,日本, 〒811-0322 福岡県福岡市東区大岳４丁目７−６,
エジプト迷路 海の中道海浜公園,185005768,33.659412957,130.357667594,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
CIRCLE,94351930,33.661791405,130.357418526,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８,
海辺の里,2854084,33.653340903,130.335181596,日本, 〒811-0322 福岡県福岡市東区大岳 海の中道,
西戸崎最南端,1962071,33.643357623,130.356892347,日本, 〒811-0321 福岡県福岡市東区西戸崎３丁目１７−１０,
潮見台,1427027,33.666428,130.360021,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
金印ドッグ,138702106,33.655757687,130.358758499,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
ワクワク池,238533470,33.6555665,130.356779695,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
カモ池展望台,88078422,33.666336025,130.371826887,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
海中市場,1280010,33.649948222,130.357303954,日本, 〒811-0321 福岡県福岡市東区西戸崎１丁目２−３２,
シーサイドヒルシオヤ,92643204,33.665122,130.353358,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８,
カモ池の橋,14452131,33.667106182,130.372961462,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
西戸崎神社,9560613,33.648128017,130.353494283,日本, 〒811-0321 福岡県福岡市東区西戸崎４丁目８−３０,
シオヤ鼻,1426693,33.665568093,130.353190899,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字）−１８,
海の中道海浜公園 カピバラ舎,25327780,33.660317776,130.350494014,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
うみなかみらい橋,15853111,33.670398804,130.375002623,日本, 〒811-0321 福岡県福岡市東区西戸崎（大字） 海の中道,
Nishitetsu Fukuoka (Tenjin) Station,263585,33.5887761,130.3998882,日本, 西鉄天神バスセンター（バス）（福岡）,
福岡銀行天神町支店,7437921,33.589339994,130.400123301,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
天神 イムズ,134952,33.589849514,130.399693613,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
大丸福岡天神店,478055,35.670571004,139.771985627,日本, 〒104-0045 東京都中央区築地１丁目１−１,
西鉄バス 天神バスセンター前 (1A / 1B),2722211,33.589316806,130.399775505,Unnamed Road, ２丁目-１ 天神 中央区 福岡市 福岡県 810-0001 日本,
福岡市役所前ふれあい広場,494508,33.589988875,130.400930757,日本, 〒810-0001 福岡県福岡市中央区天神１丁目６−８,
クリスピー・クリーム・ドーナツ 天神地下街店,6193719,33.588289194,130.400989836,日本, 〒810-0001 福岡県福岡市中央区天神１丁目４ 県道602号線,
Koyama Coffee,49122478,33.590063627,130.400048612,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
solid & liquid,489855034,33.589835,130.400132,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
大丸  パサージュ広場,222741,33.588706174,130.401361391,日本, 〒810-0001 福岡県福岡市中央区天神１丁目４−１,
福岡中央警察署,1607434,33.589657371,130.401485984,日本, 〒810-0001 福岡県福岡市中央区天神１丁目３−３３,
サイゼリヤ 福岡市役所前MMTビル店,5961310,33.590547444,130.400486654,日本, 〒810-0001 福岡県福岡市中央区天神１丁目１０−１３,
LACHIC / ラシック福岡天神,408740842,33.589391761,130.400128256,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
イムズホール,474054,33.59002562,130.399942865,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
福岡信用金庫 本店営業部,101621103,33.589708,130.400275,Unnamed Road, １丁目-６ 天神 中央区 福岡市 福岡県 810-0001 日本,
天神地下街 東3番街,9688710,33.589205186,130.400232789,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
西鉄バス 天神大丸前 (4A/4B/4C),3667845,33.588573464,130.400556342,日本, 〒810-0001 福岡県福岡市中央区天神２丁目１ 県道602号線,
デジタルハリウッド福岡校,103521,33.590140509,130.400553291,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
ダイソー 天神MMT店,12429609,33.590589237,130.400441854,日本, 〒810-0001 福岡県福岡市中央区天神１丁目１０−１３,
GODIVA 天神地下街,4003215,33.588977976,130.400511543,日本, 〒810-0001 福岡県福岡市中央区天神１丁目４ 県道602号線,
三菱地所アルティアム,681026,33.590187809,130.400273117,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
天神ツインビル,243739030,33.589751795,130.400222834,Unnamed Road, １丁目-６ 天神 中央区 福岡市 福岡県 810-0001 日本,
てつおじさんの焼きたて工房,38016124,33.589830704,130.39908886,日本, 天神ＢＣ（バス）（福岡）,
太平楽,116109800,33.590181,130.400157,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
日本蕎麦&鉄板ダイニング 三ケ森,240631985,33.590076,130.400171,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
天神光安整形外科クリニック,113371317,33.589971561,130.399749945,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
情熱屋台 赤ちょうちん,7348538,33.586617253,130.397713064,日本, 〒810-0001 福岡県福岡市中央区天神２丁目３ 国体道路,
東京純豆腐,7366438,33.590329675,130.400127866,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
Aux Bacchanales,1622095,35.670571004,139.771985627,日本, 〒104-0045 東京都中央区築地１丁目１−１,
seatle's best vitre,132134939,33.589873575,130.400023723,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
中央警察署入口交差点,99663218,33.5892745,130.400153,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
田頭茶舗　福岡天神イムズ店,51309181,33.589912759,130.399788081,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
献血ルーム ハッピークロス・イムズ,2203254,33.590107761,130.400269032,日本, 〒810-0001 福岡県福岡市中央区天神１丁目７−１１,
サンタ・マリア・ノヴェッラ福岡,179750240,33.590849,130.40035,日本, 〒810-0001 福岡県福岡市中央区天神１丁目１０−１３,
飛うめ 天神地下街店,39820062,33.589594688,130.399914212,日本, 〒810-0001 福岡県福岡市中央区天神１丁目 県道602号線,
福岡タワー｜FUKUOKA TOWER,95066,33.593185091,130.351642621,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
RKB 毎日放送,158611,33.59236367,130.351684689,日本, 福岡タワー南口（バス）（福岡）,
ローソン TNC放送会館店,21222043,33.59257957,130.3516199,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−８,
福岡タワー｜FUKUOKA TOWER,368150308,33.593185091,130.351642621,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
恋人の聖地,21692140,33.593343,130.351574,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
シーサイドももち海浜公園 百道浜,2086164,33.594920546,130.352158243,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目９０２,
セブンイレブン 福岡タワー店,36309271,33.59326257,130.351597667,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
タリーズコーヒー　TNC放送会館店,1545682,33.592814222,130.352765049,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２,
マクドナルド シーサイドももち店,1700415,33.592708476,130.352311134,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２,
TNC放送会館,254605,33.592532194,130.352461787,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２,
西鉄バス 福岡タワー南口 (TNC放送会館前),1716459,33.592896154,130.353099704,日本, 福岡タワー(FOTB)（バス）（福岡）,
北キツネの大好物福岡タワー店,8513302,33.593352247,130.351462782,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
マリゾン,15320,33.594728222,130.351482332,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目９０２,
福岡タワー スカイラウンジ ルフージュ,2325027,33.593229493,130.351744472,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
ルフージュ,223827554,33.59318924,130.351150513,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
福岡市総合図書館,1250932,33.589855596,130.351468212,日本, 〒814-0001 福岡県福岡市早良区百道浜３丁目７−１,
空中咖啡廳 Refuge,109016825,33.593017,130.351757,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
煉瓦倶楽部,4422162,33.59272801,130.351779344,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
福岡山王病院,3047376,33.591310475,130.350373734,日本, 〒814-0001 福岡県福岡市早良区百道浜３丁目６−４５,
レストラン＆自家焙煎コーヒー　ハロー　RKB店,151129896,33.592792511,130.351699829,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
とめ手羽 百道浜店,181485008,33.592944341,130.354987567,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目２−１,
TiTO PLUS 百道浜店,140629402,33.592762212,130.35165978,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目３−２６,
ピエトロアペスタ店,371829,33.589785,130.355782,日本, 〒814-0001 福岡県福岡市早良区百道浜１丁目３−１,
ソフトリサーチパーク,135453,33.593159795,130.356007218,日本, 〒814-0001 福岡県福岡市早良区百道浜２丁目１−２２,
